Cynodictis,50.677200,-1.085600
Saturninia,50.666668,-1.550000
Stehlinia,50.666668,-1.550000
Enaliarctos,35.492779,-118.848335
Pinnarctidion,35.492779,-118.848335
Indarctos,25.016666,102.066666
Atopotarus,33.772999,-118.339996
Allodesmus,35.386112,-118.985001
Panthera,22.766666,111.566666
Panthera,22.766666,111.566666
Crocuta,22.766666,111.566666
Paguma,22.766666,111.566666
Herpestes,22.766666,111.566666
Viverra,22.766666,111.566666
Lutra,22.766666,111.566666
Arctonyx,22.766666,111.566666
Ursus,22.766666,111.566666
Ailuropoda,22.766666,111.566666
Crocidura,22.766666,111.566666
Raoella,33.233334,74.416664
Panthera,23.500000,87.000000
Zelceina,40.000000,114.000000
Leopardus,-38.000000,-57.549999
Panthera,-8.633300,116.150002
Altacreodus,43.150002,-104.566704
Altacreodus,46.299999,-104.500000
Altacreodus,49.299999,-108.400002
Altacreodus,43.799999,-104.616699
Altacreodus,51.799999,-113.000000
Altacreodus,51.799999,-113.000000
Altacreodus,51.799999,-113.000000
Altacreodus,51.799999,-113.000000
Altacreodus,47.799999,-106.099998
Leptacodon,47.799999,-106.099998
Ravenictis,49.500000,-109.199997
Protictis,35.700001,-107.000000
Protictis,36.299999,-108.199997
Protictis,36.574600,-107.974701
Protictis,36.299999,-108.199997
Protictis,36.299999,-108.199997
Intyrictis,36.299999,-108.199997
Simpsonictis,53.000000,-116.800003
Protictis,39.183334,-111.266670
Protictis,35.700001,-107.000000
Intyrictis,35.700001,-107.000000
Protictis,35.700001,-107.000000
Escavadodon,36.183334,-107.583336
Protictis,36.183334,-107.583336
Intyrictis,41.799999,-107.000000
Protictis,36.299999,-108.199997
Protictis,36.574600,-107.974701
Protictis,36.271099,-107.763000
Leptacodon,41.301399,-107.735703
Protictis,41.301399,-107.735703
Intyrictis,41.301399,-107.735703
Simpsonictis,41.301399,-107.735703
Intyrictis,35.700001,-107.000000
Protictis,35.700001,-107.000000
Bryanictis,43.849998,-108.349998
Protictis,43.849998,-108.349998
Bryanictis,43.849998,-108.349998
Bryanictis,43.849998,-108.349998
Bryanictis,43.849998,-108.349998
Bryanictis,43.849998,-108.349998
Bryanictis,43.849998,-108.349998
Bryanictis,43.849998,-108.349998
Bryanictis,43.849998,-108.349998
Leptacodon,45.799999,-109.800003
Ictidopappus,45.799999,-109.800003
Protictis,45.799999,-109.800003
Bryanictis,45.799999,-109.800003
Simpsonictis,45.799999,-109.800003
Intyrictis,45.799999,-109.800003
Leptacodon,44.299999,-109.000000
Protictis,44.299999,-109.000000
Bryanictis,44.299999,-109.000000
Simpsonictis,44.299999,-109.000000
Simpsonictis,44.299999,-109.000000
Bryanictis,45.799999,-109.800003
Protictis,45.799999,-109.800003
Bryanictis,45.799999,-109.800003
Leptacodon,52.400002,-113.800003
Leptacodon,46.700001,-101.800003
Protictis,46.700001,-101.800003
Diacocherus,52.200001,-113.699997
Leptacodon,52.200001,-113.699997
Leptacodon,41.799999,-110.699997
Diacocherus,41.799999,-110.699997
Protictis,41.799999,-110.699997
Protictis,41.799999,-110.699997
Raphictis,41.799999,-110.699997
Tytthaena,41.799999,-110.699997
Leptacodon,47.799999,-106.099998
Leptacodon,51.183334,-114.433334
Leptacodon,51.183334,-114.433334
Leptacodon,51.183334,-114.433334
Simpsonictis,51.183334,-114.433334
Simpsonictis,51.183334,-114.433334
Pristinictis,51.183334,-114.433334
Diacocherus,42.700001,-110.099998
Didymictis,42.700001,-110.099998
Diacocherus,41.700001,-109.000000
Talpavoides,41.700001,-109.000000
Leptacodon,41.700001,-109.000000
Leptacodon,51.500000,-112.300003
Raphictis,51.500000,-112.300003
Diacocherus,52.200001,-113.599998
Leptacodon,46.900002,-101.500000
Protictis,46.900002,-101.500000
Leptacodon,37.116669,-107.633331
Xenacodon,37.116669,-107.633331
Leptacodon,49.700001,-110.099998
Leptacodon,49.700001,-110.099998
Diacocherus,41.700001,-109.000000
Leptacodon,41.700001,-109.000000
Protictis,41.700001,-109.000000
Diacocherus,47.200001,-101.900002
Diacocherus,49.063999,-102.748001
Leptacodon,49.063999,-102.748001
Didymictis,49.063999,-102.748001
Raphictis,49.063999,-102.748001
Simpsonictis,42.286900,-108.175400
Melaniella,52.349998,-113.766670
Diacocherus,52.349998,-113.766670
Leptacodon,52.349998,-113.766670
Protictis,52.349998,-113.766670
Raphictis,52.349998,-113.766670
Diacocherus,54.801998,-115.462700
Leptacodon,54.801998,-115.462700
Viverravus,54.801998,-115.462700
Didymictis,54.799999,-115.800003
Bryanictis,47.033333,-103.650002
Leptacodon,45.799999,-110.500000
Leptacodon,45.799999,-110.500000
Bryanictis,43.849998,-108.349998
Leptacodon,44.723801,-108.376747
Leptacodon,44.723801,-108.376747
Diacocherus,44.723801,-108.376747
Tytthaena,44.723801,-108.376747
Protictis,44.723801,-108.376747
Protictis,44.723801,-108.376747
Raphictis,44.723801,-108.376747
Didymictis,44.657230,-108.301559
Leptacodon,45.799999,-109.800003
Protictis,43.700001,-108.699997
Viverravus,44.299999,-109.000000
Didymictis,44.299999,-109.000000
Leptacodon,44.893299,-108.914001
Diacocherus,44.893299,-108.914001
Propalaeanodon,44.893299,-108.914001
Diacocherus,43.200001,-107.099998
Leptacodon,45.400002,-105.599998
Protictis,45.400002,-105.599998
Bryanictis,45.400002,-105.599998
Leptacodon,44.907501,-108.934402
Diacocherus,44.907501,-108.934402
Didymictis,44.907501,-108.934402
Viverravus,44.907501,-108.934402
Viverravus,44.907501,-108.934402
Propalaeanodon,44.907501,-108.934402
Dipsalodon,44.299999,-109.000000
Viverravus,44.299999,-109.000000
Leptacodon,45.799999,-109.800003
Viverravus,44.907501,-108.914001
Bryanictis,43.453602,-109.159103
