Gavia,Gavia arctica,0.06885,0.156
Larus,Larus delawarensis,1.29985,4.4665
Rallus,Rallus longirostris,0.00585,3.35
Oceanodroma,Oceanodroma castro,0.00585,1.29985
Palaeospheniscus,Palaeospheniscus planus,19.5,19.5
Alca,Alca ausonia,3.0940000000000003,4.4665
Paleopsilopterus,Paleopsilopterus itaboraiensis,53.650000000000006,53.650000000000006
Fulica,Fulica infelix,14.1815,14.1815
Stictocarbo,Stictocarbo punctatus,0.06885,0.06885
Gavia,Gavia brodkorbi,5.423,5.423
Vescornis,Vescornis hebeiensis,121.2,121.2
Puffinus,Puffinus puffinus,0.06885,4.4665
Apteribis,Apteribis glenos,0.00585,0.06885
Palaeonossax,Palaeonossax senectus,32.05,32.05
Phalacrocorax,Phalacrocorax penicillatus,0.06885,0.156
Foetopterus,Foetopterus ambiguus,5.4,5.4
Neochen,Neochen barbadiana,0.063,0.063
Phalacrocorax,Phalacrocorax macropus,0.06885,1.29985
Mergus,Mergus australis,0.06885,0.06885
Lithornis,Lithornis plebius,56.3,56.3
Puffinus,Puffinus holeae,0.06885,0.06885
Kairuku,Kairuku waitaki,25.565,25.565
Gargantuavis,Gargantuavis philoinos,74.75,77.05
Eocoracias,Eocoracias brachyptera,44.5,44.5
Haematopus,Haematopus unicolor,0.06885,0.06885
Petroica,Petroica australis,0.063,0.06885
Songzia,Songzia heidangkouensis,52.2,52.2
Chondestes,Chondestes grammacus,1.05,1.29985
Longchengornis,Longchengornis sanyanensis,119.0,119.0
Gallus,Gallus gallus,0.00585,0.00585
Liaoningornis,Liaoningornis longidigitris,123.955,123.955
Qianshanornis,Qianshanornis rapax,63.85,63.85
Anchigyps,Anchigyps voorhiesi,11.95,11.95
Nucleornis,Nucleornis insolitus,4.4665,4.4665
Anomalopteryx,Anomalopteryx didiformis,0.00585,1.294
Colymbus,Colymbus subparvus,3.9605,3.9605
Catoptrophorus,Catoptrophorus semipalmatus,0.06885,1.29985
Probalearica,Probalearica crataegensis,18.2,18.2
Phalacrocorax,Phalacrocorax mongoliensis,3.9605,3.9605
Pandion,Pandion lovensis,11.95,11.95
Grus,Grus marshi,42.900000000000006,42.900000000000006
Ramphastosula,Ramphastosula aguierrei,6.2895,6.2895
Soroavisaurus,Soroavisaurus australis,68.3,68.3
Quiscalus,Quiscalus major,0.06885,0.06885
Dalingheornis,Dalingheornis liweii,127.2,127.2
Eremophila,Eremophila alpestris,0.06885,1.29985
Plotopterum,Plotopterum joaquinensis,21.735,21.735
Puffinus,Puffinus griseus,0.06885,1.29985
Elopteryx,Elopteryx nopcsai,69.05,69.05
Thinocorus,Thinocorus koepckae,0.06885,0.06885
Pelagodroma,Pelagodroma marina,0.00585,1.29985
Cygnus,Cygnus atratus,0.06885,0.06885
Dege,Dege hendeyi,4.4665,8.470500000000001
Apteribis,Apteribis brevis,0.00585,0.00585
Egretta,Egretta subfluvia,7.6000000000000005,7.6000000000000005
Tyto,Tyto alba,0.00585,3.35
Marplesornis,Marplesornis novaezealandiae,2.0149999999999997,2.0149999999999997
Calonectris,Calonectris kurodai,14.895,14.895
Latipons,Latipons gardneri,39.65,44.55
Shanweiniao,Shanweiniao cooperorum,123.955,123.955
Miocepphus,Miocepphus blowi,6.2895,6.2895
Piranga,Piranga olivacea,0.06885,0.06885
Eudyptula,Eudyptula minor,0.00585,0.06885
Kaiika,Kaiika maxwelli,52.65,52.65
Dromaius,Dromaius ocypus,3.9605,3.9605
Bucephala,Bucephala clangula,4.4665,4.4665
Grus,Grus canadensis,0.063,3.35
Waimanu,Waimanu tuatahi,57.25,60.400000000000006
Nanantius,Nanantius eos,106.75,106.75
Lagopterus,Lagopterus minutus,0.3965,0.3965
Xenerodiops,Xenerodiops mycter,31.0,31.0
Zhongjianornis,Zhongjianornis yangi,123.955,123.955
Parvirallus,Parvirallus gracilis,39.65,44.55
Uria,Uria lomvia,0.00585,0.00585
Patagornis,Patagornis marshi,13.789000000000001,16.9
Psilopterus,Psilopterus colzecus,8.470500000000001,8.470500000000001
Fortunguavis,Fortunguavis xiaotaizicus,119.0,119.0
Plotus,Plotus laticeps,0.06885,0.06885
Fulmarus,Fulmarus miocaenus,14.895,14.895
Sterna,Sterna nilotica,4.4665,4.4665
Amplibuteo,Amplibuteo woodwardi,1.05,1.05
Podiceps,Podiceps sociatus,9.899999999999999,9.899999999999999
Perugyps,Perugyps diazi,6.2895,6.2895
Tonsala,Tonsala buchanani,31.0,31.15
Haematopus,Haematopus ostralegus,4.4665,4.4665
Pelecanus,Pelecanus cadimurka,0.00585,0.00585
Cruschedula,Cruschedula revola,28.465,28.465
Qinornis,Qinornis paleocenica,62.35,62.35
Alamitornis,Alamitornis minutus,74.8,74.8
Morus,Morus humeralis,3.0940000000000003,3.35
Palaeorallus,Palaeorallus troxelli,53.05,53.05
Fregata,Fregata minor,0.00585,0.00585
Pterodroma,Pterodroma cahow,0.00585,0.00585
Eoconfuciusornis,Eoconfuciusornis zhengi,128.95,128.95
Puffinus,Puffinus mitchelli,14.895,14.895
Sayornis,Sayornis phoebe,0.06885,0.06885
Stercorarius,Stercorarius pomarinus,4.4665,4.4665
Philesturnus,Philesturnus carunculatus,0.06885,0.06885
Capella,Capella media,4.4665,4.4665
Eostrix,Eostrix martinellii,53.05,53.05
Megapaloelodus,Megapaloelodus connectens,14.785,18.2
Koreanornis,Koreanornis sinensis,107.4,107.4
Fluvioviridavis,Fluvioviridavis platyrhamphus,53.05,53.05
Eoalulavis,Eoalulavis hoyasi,127.725,127.725
Alca,Alca minor,4.4665,4.4665
Longirostravis,Longirostravis hani,123.955,123.955
Dunstanetta,Dunstanetta johnstoneorum,17.45,17.45
Eremochen,Eremochen russelli,11.95,14.1815
Dryornis,Dryornis pampeanus,5.4,5.4
Puffinus,Puffinus barnesi,5.423,5.423
Oxyura,Oxyura jamaicensis,0.06885,0.06885
Puffinus,Puffinus gavia,0.06885,0.06885
Miocepphus,Miocepphus mcclungi,8.470500000000001,21.735
Anser,Anser albifrons,0.06885,1.29985
Meleagris,Meleagris tridens,0.06885,0.06885
Buteo,Buteo typhoius,22.615000000000002,22.615000000000002
Anthropornis,Anthropornis grandis,35.95,51.9
Ceryle,Ceryle torquata,2.6,2.6
Boutersemia,Boutersemia parvula,31.15,31.15
Neophrontops,Neophrontops slaughteri,3.35,3.35
Podiceps,Podiceps subparvus,3.35,3.35
Thambetochen,Thambetochen chauliodous,0.06885,0.06885
Miosula,Miosula media,5.423,9.433
Pavo,Pavo muticus,1.29985,1.29985
Sinornis,Sinornis santensis,119.0,119.0
Burhinus,Burhinus nanus,1.29985,1.29985
Asiahesperornis,Asiahesperornis bazhanovi,69.05,69.05
Aramornis,Aramornis longurio,18.2,18.2
Corvus,Corvus brachyrhynchos,0.06885,1.29985
Shandongornipes,Shandongornipes muxiai,114.95,114.95
Otogornis,Otogornis genghisi,122.75,122.75
Pandanaris,Pandanaris convexa,0.06885,0.156
Dorypaltus,Dorypaltus prophatus,0.06885,0.06885
Anas,Anas schneideri,0.06885,0.06885
Jixiangornis,Jixiangornis orientalis,123.955,123.955
Badiostes,Badiostes patagonicus,16.9,16.9
Fratercula,Fratercula arctica,0.00585,4.4665
Rhynchaeites,Rhynchaeites messelensis,44.5,44.5
Tinamisornis,Tinamisornis intermedius,5.4,5.4
Larus,Larus californicus,0.06885,1.29985
Aizengyps,Aizengyps toomeyae,2.6,2.6
Brontornis,Brontornis burmeisteri,13.789000000000001,19.5
Bubo,Bubo virginianus,0.063,3.35
Apatornis,Apatornis celer,86.69999999999999,86.69999999999999
Sula,Sula willetti,1.29985,14.1815
Puffinus,Puffinus pacificoides,1.29985,4.4665
Lutetodontopteryx,Lutetodontopteryx tethyensis,44.55,44.55
Jabiru,Jabiru mycteria,0.06885,0.06885
Burhinus,Burhinus lucorum,18.2,18.2
Baptornis,Baptornis varneri,77.05,77.05
Archaeospheniscus,Archaeospheniscus lopdelli,26.25,26.25
Alca,Alca torda,0.00585,9.433
Zhylgaia,Zhylgaia aestiflua,57.25,57.25
Aquila,Aquila chrysaetos,0.063,2.894
Plioperdix,Plioperdix hungarica,7.0165,7.0165
Itaboravis,Itaboravis elaphrocnemoides,53.650000000000006,53.650000000000006
Wilaru,Wilaru prideauxi,22.185,22.185
