Pluvialis,35.359722,-76.817497
Numenius,35.359722,-76.817497
Capella,35.359722,-76.817497
Tringa,35.359722,-76.817497
Calidris,35.359722,-76.817497
Phoenicopterus,35.359722,-76.817497
Ardea,35.359722,-76.817497
Buteo,35.359722,-76.817497
Ectopistes,35.359722,-76.817497
Corvus,35.359722,-76.817497
Morus,35.400002,-76.800003
Morus,35.400002,-76.800003
Miocepphus,35.400002,-76.800003
Meleagris,42.808887,-83.364441
Aythya,43.234722,-85.790558
Rhea,-38.583332,-61.783333
Fulica,36.183334,-86.783333
Eremopezus,29.641937,30.575405
Ramphastosula,-15.580833,-74.719719
Colymbus,29.683332,-109.650002
Phalacrocorax,29.683332,-109.650002
Ardea,29.683332,-109.650002
Branta,29.683332,-109.650002
Anas,29.683332,-109.650002
Anas,29.683332,-109.650002
Anas,29.683332,-109.650002
Aquila,29.683332,-109.650002
Fulica,29.683332,-109.650002
Anhinga,-10.116389,-66.879440
Neophrontops,37.599998,-122.000000
Phalacrocorax,-15.671667,-74.536667
Septentrogon,56.916668,8.916667
Masillastega,49.933300,8.733300
Primobucco,42.000000,-109.233330
Tatarornipes,38.900555,107.234444
Eurotrochilus,49.150002,8.816667
Protopteryx,41.200001,116.650002
Raphus,-20.483334,57.366669
Raphus,-20.133333,57.666668
Anthropornis,-64.250000,-56.750000
Anthropornis,-64.233330,-56.716667
Palaeeudyptes,-64.250000,-56.750000
Archaeospheniscus,-64.250000,-56.750000
Delphinornis,-64.250000,-56.750000
Palaeeudyptes,-64.250000,-56.750000
Archaeornithipus,42.081654,-2.347790
Masillapodargus,49.933300,8.733300
Paraprefica,49.933300,8.733300
Paraprefica,49.933300,8.733300
Tyto,39.916668,4.000000
Tyto,39.666668,2.566667
Tyto,39.556667,3.308889
Pica,39.556667,3.308889
Eocuculus,43.933334,5.633333
Parvigrus,43.933334,5.633333
Aquila,42.665001,9.298056
Buteo,42.665001,9.298056
Buteo,42.665001,9.298056
Accipiter,42.665001,9.298056
Accipiter,42.665001,9.298056
Porzana,42.665001,9.298056
Columba,42.665001,9.298056
Bubo,42.665001,9.298056
Tyto,42.665001,9.298056
Tyto,42.665001,9.298056
Pyrrhocorax,42.665001,9.298056
Amitabha,41.283333,-110.216667
Phalacrocorax,51.968887,177.456390
Somateria,51.968887,177.456390
Synthliboramphus,52.355556,175.925003
Vultur,-21.533333,-64.733330
Rhea,-20.750000,-63.066666
Caspiodontornis,40.527500,49.500000
Jiliniornis,43.000000,126.666664
Gracilitarsus,49.933300,8.733300
Protostrix,32.900002,-117.099998
Miohierax,34.504200,-118.403603
Podiceps,32.299999,-104.349998
Phalacrocorax,32.299999,-104.349998
Anabernicula,32.299999,-104.349998
Anas,32.299999,-104.349998
Anas,32.299999,-104.349998
Anas,32.299999,-104.349998
Aix,32.299999,-104.349998
Aythya,32.299999,-104.349998
Gymnogyps,32.299999,-104.349998
